"zipcode";"state";"fips_regions";"city";"latitude";"longitude"
"27581";"NC";"37";"Stem";"36.2169";"-78.7363"
"27582";"NC";"37";"Stovall";"36.4513";"-78.5732"
"27583";"NC";"37";"Timberlake";"36.2982";"-78.9175"
"27584";"NC";"37";"Townsville";"36.5181";"-78.4368"
"27587";"NC";"37";"Wake Forest";"35.999";"-78.5888"
"27588";"NC";"37";"Wake Forest";"35.98";"-78.51"
"27589";"NC";"37";"Warrenton";"36.3209";"-78.1564"
"27592";"NC";"37";"Willow Spring";"35.5649";"-78.6682"
"27596";"NC";"37";"Youngsville";"36.0169";"-78.4411"
"27597";"NC";"37";"Zebulon";"35.8435";"-78.3159"
"27599";"NC";"37";"Chapel Hill";"35.9052";"-79.0426"
"27601";"NC";"37";"Raleigh";"35.7744";"-78.6314"
"27602";"NC";"37";"Raleigh";"35.7719";"-78.6388"
"27603";"NC";"37";"Raleigh";"35.6728";"-78.6682"
"27605";"NC";"37";"Raleigh";"35.7928";"-78.6541"
"27606";"NC";"37";"Raleigh";"35.7418";"-78.7136"
"27607";"NC";"37";"Raleigh";"35.8086";"-78.7363"
"27608";"NC";"37";"Raleigh";"35.8059";"-78.6512"
"27609";"NC";"37";"Raleigh";"35.8409";"-78.6228"
"27610";"NC";"37";"Raleigh";"35.7482";"-78.5547"
"27611";"NC";"37";"Raleigh";"35.7746";"-78.6403"
"27612";"NC";"37";"Raleigh";"35.8533";"-78.6966"
"27613";"NC";"37";"Raleigh";"35.9141";"-78.7136"
"27614";"NC";"37";"Raleigh";"35.9485";"-78.6228"
"27615";"NC";"37";"Raleigh";"35.8861";"-78.6455"
"27617";"NC";"37";"Raleigh";"35.8813";"-78.7646"
"27619";"NC";"37";"Raleigh";"35.9";"-78.63"
"27620";"NC";"37";"Raleigh";"35.7719";"-78.6388"
"27621";"NC";"37";"Raleigh";"35.7719";"-78.6388"
"27622";"NC";"37";"Raleigh";"35.7719";"-78.6388"
"27623";"NC";"37";"Raleigh";"35.7719";"-78.6388"
"27624";"NC";"37";"Raleigh";"35.84";"-78.63"
"27625";"NC";"37";"Raleigh";"35.7719";"-78.6388"
"27626";"NC";"37";"Raleigh";"35.7719";"-78.6388"
"27627";"NC";"37";"Raleigh";"35.7719";"-78.6388"
"27628";"NC";"37";"Raleigh";"35.7719";"-78.6388"
"27629";"NC";"37";"Raleigh";"35.7719";"-78.6388"
"27636";"NC";"37";"Raleigh";"35.7719";"-78.6388"
"27650";"NC";"37";"Raleigh";"35.7719";"-78.6388"
"27656";"NC";"37";"Raleigh";"35.8406";"-78.687"
"27658";"NC";"37";"Raleigh";"35.85";"-78.6"
"27661";"NC";"37";"Raleigh";"35.89";"-78.56"
"27675";"NC";"37";"Raleigh";"35.7719";"-78.6388"
"27676";"NC";"37";"Raleigh";"35.8103";"-78.6311"
"27690";"NC";"37";"Raleigh";"35.9081";"-78.6576"
"27701";"NC";"37";"Durham";"36.0016";"-78.9005"
"27702";"NC";"37";"Durham";"35.99";"-78.9"
"27703";"NC";"37";"Durham";"35.9657";"-78.8043"
"27704";"NC";"37";"Durham";"36.0323";"-78.8269"
"27705";"NC";"37";"Durham";"36.0256";"-78.9854"
"27707";"NC";"37";"Durham";"35.9375";"-78.9628"
"27709";"NC";"37";"Durham";"35.9947";"-78.8962"
"27711";"NC";"37";"Durham";"35.9939";"-78.8986"
"27712";"NC";"37";"Durham";"36.1052";"-78.9175"
"27713";"NC";"37";"Durham";"35.8999";"-78.9062"
"27715";"NC";"37";"Durham";"35.99";"-78.9"
"27717";"NC";"37";"Durham";"35.99";"-78.9"
"27722";"NC";"37";"Durham";"35.9939";"-78.8986"
"27801";"NC";"37";"Rocky Mount";"35.9126";"-77.7223"
"27802";"NC";"37";"Rocky Mount";"35.94";"-77.79"
"27803";"NC";"37";"Rocky Mount";"35.9267";"-77.8596"
"27804";"NC";"37";"Rocky Mount";"36.0006";"-77.8482"
"27805";"NC";"37";"Aulander";"36.1868";"-77.0795"
"27806";"NC";"37";"Aurora";"35.3065";"-76.6875"
"27807";"NC";"37";"Bailey";"35.8209";"-78.088"
"27808";"NC";"37";"Bath";"35.465";"-76.7567"
"27809";"NC";"37";"Battleboro";"35.9936";"-77.6765"
"27810";"NC";"37";"Belhaven";"35.5681";"-76.5257"
"27812";"NC";"37";"Bethel";"35.7787";"-77.3669"
"27813";"NC";"37";"Black Creek";"35.6337";"-77.9332"
"27814";"NC";"37";"Blounts Creek";"35.3561";"-76.9413"
"27815";"NC";"37";"Rocky Mount";"35.92";"-77.79"
"27816";"NC";"37";"Castalia";"36.1073";"-78.0538"
"27817";"NC";"37";"Chocowinity";"35.4574";"-77.0795"
"27818";"NC";"37";"Como";"36.5175";"-76.9874"
"27819";"NC";"37";"Conetoe";"35.8242";"-77.4415"
"27821";"NC";"37";"Edward";"35.333";"-76.8779"
"27822";"NC";"37";"Elm City";"35.7931";"-77.8139"
"27823";"NC";"37";"Enfield";"36.2125";"-77.7223"
"27824";"NC";"37";"Engelhard";"35.4717";"-76.0624"
"27825";"NC";"37";"Everetts";"35.8419";"-77.1801"
"27826";"NC";"37";"Fairfield";"35.598";"-76.2247"
"27827";"NC";"37";"Falkland";"35.7043";"-77.5017"
"27828";"NC";"37";"Farmville";"35.5973";"-77.5849"
"27829";"NC";"37";"Fountain";"35.6834";"-77.688"
"27830";"NC";"37";"Fremont";"35.5486";"-77.951"
"27832";"NC";"37";"Gaston";"36.5113";"-77.7223"
"27833";"NC";"37";"Greenville";"35.6116";"-77.3732"
"27834";"NC";"37";"Greenville";"35.645";"-77.4243"
"27835";"NC";"37";"Greenville";"35.6112";"-77.3731"
"27836";"NC";"37";"Greenville";"35.67";"-77.34"
"27837";"NC";"37";"Grimesland";"35.5034";"-77.206"
"27839";"NC";"37";"Halifax";"36.2788";"-77.539"
"27840";"NC";"37";"Hamilton";"35.945";"-77.2046"
"27841";"NC";"37";"Hassell";"35.9108";"-77.2786"
"27842";"NC";"37";"Henrico";"36.5326";"-77.8253"
"27843";"NC";"37";"Hobgood";"36.0409";"-77.4128"
"27844";"NC";"37";"Hollister";"36.2455";"-77.9396"
"27845";"NC";"37";"Jackson";"36.3971";"-77.4473"
"27846";"NC";"37";"Jamesville";"35.7761";"-76.849"
"27847";"NC";"37";"Kelford";"36.1968";"-77.1715"
"27849";"NC";"37";"Lewiston Woodville";"36.0735";"-77.2175"
"27850";"NC";"37";"Littleton";"36.3976";"-77.8596"
"27851";"NC";"37";"Lucama";"35.6441";"-78.0424"
"27852";"NC";"37";"Macclesfield";"35.7384";"-77.5963"
"27853";"NC";"37";"Margarettsville";"36.5368";"-77.2118"
"27855";"NC";"37";"Murfreesboro";"36.4094";"-77.068"
"27856";"NC";"37";"Nashville";"36.0265";"-77.9967"
"27857";"NC";"37";"Oak City";"35.9549";"-77.3095"
"27858";"NC";"37";"Greenville";"35.5132";"-77.298"
"27860";"NC";"37";"Pantego";"35.6697";"-76.6644"
"27861";"NC";"37";"Parmele";"35.8205";"-77.3109"
"27862";"NC";"37";"Pendleton";"36.4883";"-77.206"
"27863";"NC";"37";"Pikeville";"35.4958";"-77.9624"
"27864";"NC";"37";"Pinetops";"35.7885";"-77.6651"
"27865";"NC";"37";"Pinetown";"35.5562";"-76.8029"
"27866";"NC";"37";"Pleasant Hill";"36.5252";"-77.5505"
"27868";"NC";"37";"Red Oak";"36.04";"-77.91"
"27869";"NC";"37";"Rich Square";"36.2971";"-77.3095"
"27870";"NC";"37";"Roanoke Rapids";"36.426";"-77.7223"
"27871";"NC";"37";"Robersonville";"35.8213";"-77.2635"
"27872";"NC";"37";"Roxobel";"36.1973";"-77.275"
"27873";"NC";"37";"Saratoga";"35.6521";"-77.7767"
"27874";"NC";"37";"Scotland Neck";"36.136";"-77.4013"
"27875";"NC";"37";"Scranton";"35.4648";"-76.4679"
"27876";"NC";"37";"Seaboard";"36.52";"-77.4013"
"27877";"NC";"37";"Severn";"36.5148";"-77.1931"
"27878";"NC";"37";"Sharpsburg";"35.8677";"-77.8339"
"27879";"NC";"37";"Simpson";"35.5725";"-77.2782"
"27880";"NC";"37";"Sims";"35.7252";"-78.0994"
"27881";"NC";"37";"Speed";"35.9779";"-77.4372"
"27882";"NC";"37";"Spring Hope";"35.9069";"-78.088"
"27883";"NC";"37";"Stantonsburg";"35.5778";"-77.8139"
"27884";"NC";"37";"Stokes";"35.7259";"-77.275"
"27885";"NC";"37";"Swanquarter";"35.4127";"-76.2943"
"27886";"NC";"37";"Tarboro";"35.9125";"-77.5161"
"27888";"NC";"37";"Walstonburg";"35.5996";"-77.7109"
"27889";"NC";"37";"Washington";"35.6056";"-77.0564"
"27890";"NC";"37";"Weldon";"36.4152";"-77.5677"
"27891";"NC";"37";"Whitakers";"36.0888";"-77.7681"
"27892";"NC";"37";"Williamston";"35.7775";"-77.0564"
"27893";"NC";"37";"Wilson";"35.6926";"-77.8825"
"27894";"NC";"37";"Wilson";"35.7213";"-77.9155"
"27895";"NC";"37";"Wilson";"35.7213";"-77.9155"
"27896";"NC";"37";"Wilson";"35.7975";"-77.9624"
"27906";"NC";"37";"Elizabeth City";"36.3018";"-76.2238"
"27907";"NC";"37";"Elizabeth City";"36.3018";"-76.2238"
"27909";"NC";"37";"Elizabeth City";"36.2927";"-76.3174"
"27910";"NC";"37";"Ahoskie";"36.3097";"-77.0334"
"27916";"NC";"37";"Aydlett";"36.322";"-75.9347"
"27917";"NC";"37";"Barco";"36.3516";"-76.0044"
"27919";"NC";"37";"Belvidere";"36.3327";"-76.4794"
"27921";"NC";"37";"Camden";"36.3376";"-76.1552"
"27922";"NC";"37";"Cofield";"36.3226";"-76.8606"
"27923";"NC";"37";"Coinjock";"36.3797";"-75.9289"
"27924";"NC";"37";"Colerain";"36.1852";"-76.8721"
"27925";"NC";"37";"Columbia";"35.863";"-76.1088"
"27926";"NC";"37";"Corapeake";"36.5253";"-76.5835"
"27927";"NC";"37";"Corolla";"36.4895";"-75.8708"
"27928";"NC";"37";"Creswell";"35.815";"-76.4332"
"27929";"NC";"37";"Currituck";"36.4393";"-76.0276"
"27932";"NC";"37";"Edenton";"36.0927";"-76.6182"
"27935";"NC";"37";"Eure";"36.4171";"-76.849"
"27937";"NC";"37";"Gates";"36.4918";"-76.7567"
"27938";"NC";"37";"Gatesville";"36.4067";"-76.7567"
"27939";"NC";"37";"Grandy";"36.224";"-75.8708"
"27941";"NC";"37";"Harbinger";"36.1134";"-75.836"
"27942";"NC";"37";"Harrellsville";"36.2696";"-76.7683"
"27943";"NC";"37";"Hatteras";"35.2149";"-75.6877"
"27944";"NC";"37";"Hertford";"36.1943";"-76.3869"
"27946";"NC";"37";"Hobbsville";"36.3739";"-76.5604"
"27947";"NC";"37";"Jarvisburg";"36.1907";"-75.8592"
"27948";"NC";"37";"Kill Devil Hills";"35.9964";"-75.6615"
"27949";"NC";"37";"Kitty Hawk";"36.0841";"-75.7255"
"27950";"NC";"37";"Knotts Island";"36.5214";"-76.0044"
"27953";"NC";"37";"Manns Harbor";"35.8355";"-75.8766"
"27954";"NC";"37";"Manteo";"35.9032";"-75.6848"
"27956";"NC";"37";"Maple";"36.4181";"-76.0276"
"27957";"NC";"37";"Merry Hill";"36.0656";"-76.7567"
"27958";"NC";"37";"Moyock";"36.5074";"-76.1552"
"27959";"NC";"37";"Nags Head";"35.8585";"-75.5801"
"27960";"NC";"37";"Ocracoke";"35.1117";"-75.9753"
"27962";"NC";"37";"Plymouth";"35.8088";"-76.7567"
"27964";"NC";"37";"Point Harbor";"36.0856";"-75.804"
"27965";"NC";"37";"Poplar Branch";"36.2342";"-75.9115"
"27966";"NC";"37";"Powells Point";"36.1453";"-75.836"
"27967";"NC";"37";"Powellsville";"36.2347";"-76.9816"
"27970";"NC";"37";"Roper";"35.8737";"-76.5719"
"27973";"NC";"37";"Shawboro";"36.4051";"-76.0972"
"27974";"NC";"37";"Shiloh";"36.236";"-76.016"
"27976";"NC";"37";"South Mills";"36.4867";"-76.3406"
"27978";"NC";"37";"Stumpy Point";"35.7016";"-75.8302"
"27979";"NC";"37";"Sunbury";"36.4656";"-76.5257"
"27981";"NC";"37";"Wanchese";"35.8442";"-75.6383"
"27983";"NC";"37";"Windsor";"36.0245";"-76.9643"
"27985";"NC";"37";"Winfall";"36.2198";"-76.4643"
"27986";"NC";"37";"Winton";"36.3652";"-76.8606"
"28001";"NC";"37";"Albemarle";"35.3214";"-80.2098"
"28002";"NC";"37";"Albemarle";"35.35";"-80.2"
"28006";"NC";"37";"Alexis";"35.3962";"-81.1031"
"28007";"NC";"37";"Ansonville";"35.103";"-80.101"
"28009";"NC";"37";"Badin";"35.407";"-80.1108"
"28012";"NC";"37";"Belmont";"35.2011";"-81.0423"
"28016";"NC";"37";"Bessemer City";"35.3162";"-81.2739"
"28017";"NC";"37";"Boiling Springs";"35.2529";"-81.6501"
"28018";"NC";"37";"Bostic";"35.4838";"-81.8006"
"28020";"NC";"37";"Casar";"35.5152";"-81.6254"
"28021";"NC";"37";"Cherryville";"35.4127";"-81.4059"
"28023";"NC";"37";"China Grove";"35.574";"-80.6549"
"28025";"NC";"37";"Concord";"35.3898";"-80.5216"
"28026";"NC";"37";"Concord";"35.4089";"-80.5794"
"28027";"NC";"37";"Concord";"35.4003";"-80.6549"
"28031";"NC";"37";"Cornelius";"35.4741";"-80.9097"
"28032";"NC";"37";"Cramerton";"35.2341";"-81.0837"
"28033";"NC";"37";"Crouse";"35.4232";"-81.3234"
"28034";"NC";"37";"Dallas";"35.3533";"-81.1858"
"28035";"NC";"37";"Davidson";"35.5";"-80.85"
"28036";"NC";"37";"Davidson";"35.4874";"-80.799"
"28037";"NC";"37";"Denver";"35.5142";"-81.0092"
"28038";"NC";"37";"Earl";"35.2005";"-81.5446"
"28039";"NC";"37";"East Spencer";"35.68";"-80.43"
"28040";"NC";"37";"Ellenboro";"35.3821";"-81.7459"
"28041";"NC";"37";"Faith";"35.5867";"-80.4633"
"28042";"NC";"37";"Fallston";"35.43";"-81.5"
"28052";"NC";"37";"Gastonia";"35.1853";"-81.2739"
"28053";"NC";"37";"Gastonia";"35.26";"-81.19"
"28054";"NC";"37";"Gastonia";"35.2528";"-81.1527"
"28055";"NC";"37";"Gastonia";"35.26";"-81.19"
"28056";"NC";"37";"Gastonia";"35.2076";"-81.1306"
"28070";"NC";"37";"Huntersville";"35.4108";"-80.8434"
"28071";"NC";"37";"Gold Hill";"35.5159";"-80.3325"
"28072";"NC";"37";"Granite Quarry";"35.6152";"-80.4473"
"28073";"NC";"37";"Grover";"35.201";"-81.4938"
"28075";"NC";"37";"Harrisburg";"35.2998";"-80.6216"
"28077";"NC";"37";"High Shoals";"35.4049";"-81.2037"
"28078";"NC";"37";"Huntersville";"35.4173";"-80.8765"
"28079";"NC";"37";"Indian Trail";"35.102";"-80.5994"
"28080";"NC";"37";"Iron Station";"35.4371";"-81.1417"
"28081";"NC";"37";"Kannapolis";"35.4872";"-80.6549"
"28082";"NC";"37";"Kannapolis";"35.49";"-80.62"
"28083";"NC";"37";"Kannapolis";"35.492";"-80.5772"
"28086";"NC";"37";"Kings Mountain";"35.2384";"-81.4059"
"28088";"NC";"37";"Landis";"35.5438";"-80.616"
"28089";"NC";"37";"Lattimore";"35.319";"-81.661"
"28090";"NC";"37";"Lawndale";"35.4656";"-81.5377"
"28091";"NC";"37";"Lilesville";"34.9626";"-79.9528"
"28092";"NC";"37";"Lincolnton";"35.4903";"-81.2739"
"28093";"NC";"37";"Lincolnton";"35.47";"-81.25"
"28097";"NC";"37";"Locust";"35.304";"-80.3993"
"28098";"NC";"37";"Lowell";"35.2764";"-81.1031"
"28101";"NC";"37";"McAdenville";"35.2539";"-81.0741"
"28102";"NC";"37";"McFarlan";"34.8266";"-79.9584"
"28103";"NC";"37";"Marshville";"34.8725";"-80.3213"
"28104";"NC";"37";"Matthews";"35.0451";"-80.7104"
"28105";"NC";"37";"Matthews";"35.1106";"-80.7104"
"28106";"NC";"37";"Matthews";"35.12";"-80.72"
"28107";"NC";"37";"Midland";"35.2593";"-80.5216"
"28108";"NC";"37";"Mineral Springs";"34.9379";"-80.6688"
"28109";"NC";"37";"Misenheimer";"35.4928";"-80.2976"
"28110";"NC";"37";"Monroe";"35.085";"-80.5216"
"28111";"NC";"37";"Monroe";"34.99";"-80.55"
"28112";"NC";"37";"Monroe";"34.9103";"-80.5216"
"28114";"NC";"37";"Mooresboro";"35.2193";"-81.7568"
"28115";"NC";"37";"Mooresville";"35.5943";"-80.7769"
"28117";"NC";"37";"Mooresville";"35.591";"-80.8765"
"28119";"NC";"37";"Morven";"34.8371";"-80.02"
"28120";"NC";"37";"Mount Holly";"35.3318";"-81.0423"
"28124";"NC";"37";"Mount Pleasant";"35.391";"-80.3993"
"28125";"NC";"37";"Mount Ulla";"35.6642";"-80.6993"
"28127";"NC";"37";"New London";"35.4878";"-80.1205"
"28128";"NC";"37";"Norwood";"35.2071";"-80.1429"
"28129";"NC";"37";"Red Cross";"35.2334";"-80.3325"
"28133";"NC";"37";"Peachland";"35.0101";"-80.2656"
"28134";"NC";"37";"Pineville";"35.0804";"-80.8876"
"28135";"NC";"37";"Polkton";"35.0128";"-80.1652"
"28136";"NC";"37";"Polkville";"35.42";"-81.64"
"28137";"NC";"37";"Richfield";"35.4888";"-80.2656"
"28138";"NC";"37";"Rockwell";"35.5231";"-80.4215"
"28139";"NC";"37";"Rutherfordton";"35.3445";"-81.9971"
"28144";"NC";"37";"Salisbury";"35.7";"-80.466"
"28145";"NC";"37";"Salisbury";"35.6705";"-80.4744"
"28146";"NC";"37";"Salisbury";"35.6396";"-80.3881"
"28147";"NC";"37";"Salisbury";"35.6971";"-80.5661"
"28150";"NC";"37";"Shelby";"35.338";"-81.5816"
"28151";"NC";"37";"Shelby";"35.29";"-81.54"
"28152";"NC";"37";"Shelby";"35.2508";"-81.5816"
"28159";"NC";"37";"Spencer";"35.6924";"-80.4382"
"28160";"NC";"37";"Spindale";"35.3671";"-81.9262"
"28163";"NC";"37";"Stanfield";"35.2187";"-80.4215"
"28164";"NC";"37";"Stanley";"35.3971";"-81.0423"
"28166";"NC";"37";"Troutman";"35.6878";"-80.8655"
"28167";"NC";"37";"Union Mills";"35.4956";"-81.9753"
"28168";"NC";"37";"Vale";"35.5432";"-81.4059"
"28169";"NC";"37";"Waco";"35.3628";"-81.4306"
"28170";"NC";"37";"Wadesboro";"34.9182";"-80.0758"
"28173";"NC";"37";"Waxhaw";"34.9275";"-80.7436"
"28174";"NC";"37";"Wingate";"34.9588";"-80.4438"
"28201";"NC";"37";"Charlotte";"35.2287";"-80.8458"
"28202";"NC";"37";"Charlotte";"35.2327";"-80.8461"
"28203";"NC";"37";"Charlotte";"35.2147";"-80.8599"
"28204";"NC";"37";"Charlotte";"35.2151";"-80.8295"
"28205";"NC";"37";"Charlotte";"35.2264";"-80.799"
"28206";"NC";"37";"Charlotte";"35.2557";"-80.8267"
"28207";"NC";"37";"Charlotte";"35.1929";"-80.8239"
"28208";"NC";"37";"Charlotte";"35.213";"-80.9097"
"28209";"NC";"37";"Charlotte";"35.1811";"-80.8488"
"28210";"NC";"37";"Charlotte";"35.1274";"-80.8599"
"28211";"NC";"37";"Charlotte";"35.1828";"-80.799"
"28212";"NC";"37";"Charlotte";"35.1844";"-80.7492"
"28213";"NC";"37";"Charlotte";"35.2816";"-80.7381"
"28214";"NC";"37";"Charlotte";"35.2934";"-80.965"
"28215";"NC";"37";"Charlotte";"35.2396";"-80.6882"
"28216";"NC";"37";"Charlotte";"35.3202";"-80.8876"
"28217";"NC";"37";"Charlotte";"35.1744";"-80.9042"
"28218";"NC";"37";"Charlotte";"35.2";"-80.79"
"28219";"NC";"37";"Charlotte";"35.21";"-80.94"
"28220";"NC";"37";"Charlotte";"35.18";"-80.85"
"28221";"NC";"37";"Charlotte";"35.3";"-80.8"
"28222";"NC";"37";"Charlotte";"35.17";"-80.8"
"28223";"NC";"37";"Charlotte";"35.3024";"-80.7346"
"28224";"NC";"37";"Charlotte";"35.15";"-80.88"
"28225";"NC";"37";"Charlotte";"35.2267";"-80.8434"
"28226";"NC";"37";"Charlotte";"35.1173";"-80.799"
"28227";"NC";"37";"Charlotte";"35.1826";"-80.6549"
"28228";"NC";"37";"Charlotte";"35.2359";"-80.9159"
"28229";"NC";"37";"Charlotte";"35.2";"-80.73"
"28230";"NC";"37";"Charlotte";"35.22";"-80.83"
"28231";"NC";"37";"Charlotte";"35.22";"-80.83"
"28232";"NC";"37";"Charlotte";"35.22";"-80.83"
"28233";"NC";"37";"Charlotte";"35.22";"-80.83"
"28234";"NC";"37";"Charlotte";"35.22";"-80.83"
"28235";"NC";"37";"Charlotte";"35.22";"-80.83"
"28236";"NC";"37";"Charlotte";"35.22";"-80.83"
"28237";"NC";"37";"Charlotte";"35.22";"-80.83"
"28240";"NC";"37";"Charlotte";"35.2267";"-80.8434"
"28241";"NC";"37";"Charlotte";"35.2267";"-80.8434"
"28242";"NC";"37";"Charlotte";"35.2267";"-80.8434"
"28243";"NC";"37";"Charlotte";"35.2267";"-80.8434"
"28244";"NC";"37";"Charlotte";"35.2246";"-80.843"
"28246";"NC";"37";"Charlotte";"35.22";"-80.83"
"28247";"NC";"37";"Charlotte";"35.1";"-80.83"
"28250";"NC";"37";"Charlotte";"35.2267";"-80.8434"
"28253";"NC";"37";"Charlotte";"35.2267";"-80.8434"
"28254";"NC";"37";"Charlotte";"35.2196";"-80.8405"
"28256";"NC";"37";"Charlotte";"35.28";"-80.77"
"28260";"NC";"37";"Charlotte";"35.2267";"-80.8434"
"28261";"NC";"37";"Charlotte";"35.2267";"-80.8434"
"28262";"NC";"37";"Charlotte";"35.3302";"-80.7325"
"28263";"NC";"37";"Charlotte";"35.21";"-80.69"
"28265";"NC";"37";"Charlotte";"35.2267";"-80.8434"
"28266";"NC";"37";"Charlotte";"35.2267";"-80.8434"
"28269";"NC";"37";"Charlotte";"35.3353";"-80.799"
"28270";"NC";"37";"Charlotte";"35.1098";"-80.7713"
"28271";"NC";"37";"Charlotte";"35.2267";"-80.8434"
"28272";"NC";"37";"Charlotte";"35.2229";"-80.8452"
"28273";"NC";"37";"Charlotte";"35.1291";"-80.9539"
"28274";"NC";"37";"Charlotte";"35.1889";"-80.8343"
"28275";"NC";"37";"Charlotte";"35.2267";"-80.8434"
"28277";"NC";"37";"Charlotte";"35.0536";"-80.8212"
"28278";"NC";"37";"Charlotte";"35.134";"-81.0203"
"28280";"NC";"37";"Charlotte";"35.2265";"-80.8431"
"28281";"NC";"37";"Charlotte";"35.2267";"-80.8452"
"28282";"NC";"37";"Charlotte";"35.2248";"-80.845"
"28283";"NC";"37";"Charlotte";"35.2229";"-80.8452"
"28284";"NC";"37";"Charlotte";"35.2273";"-80.8442"
"28285";"NC";"37";"Charlotte";"35.2251";"-80.8473"
"28286";"NC";"37";"Charlotte";"35.2229";"-80.8452"
"28287";"NC";"37";"Charlotte";"35.15";"-80.84"
"28288";"NC";"37";"Charlotte";"35.2267";"-80.8434"
"28289";"NC";"37";"Charlotte";"35.2267";"-80.8434"
"28297";"NC";"37";"Charlotte";"35.2267";"-80.8434"
"28299";"NC";"37";"Charlotte";"35.22";"-80.81"
"28302";"NC";"37";"Fayetteville";"34.97";"-78.74"
"28303";"NC";"37";"Fayetteville";"35.0938";"-78.9628"
"28304";"NC";"37";"Fayetteville";"35.0286";"-78.9628"
"28305";"NC";"37";"Fayetteville";"35.0501";"-78.9005"
"28306";"NC";"37";"Fayetteville";"34.9767";"-78.8722"
"28307";"NC";"37";"Fort Bragg";"35.1365";"-79.0136"
"28308";"NC";"37";"Pope AFB";"35.1706";"-79.0073"
"28309";"NC";"37";"Fayetteville";"35.0527";"-78.8789"
"28310";"NC";"37";"Fort Bragg";"35.1505";"-79.0476"
"28311";"NC";"37";"Fayetteville";"35.1528";"-78.8949"
"28312";"NC";"37";"Fayetteville";"34.9304";"-78.7249"
"28314";"NC";"37";"Fayetteville";"35.0804";"-79.0532"
"28315";"NC";"37";"Aberdeen";"35.0928";"-79.4366"
"28318";"NC";"37";"Autryville";"35.0187";"-78.6228"
"28320";"NC";"37";"Bladenboro";"34.5418";"-78.7703"
"28323";"NC";"37";"Bunnlevel";"35.3222";"-78.8496"
"28325";"NC";"37";"Calypso";"35.1516";"-78.1037"
"28326";"NC";"37";"Cameron";"35.2763";"-79.1774"
"28327";"NC";"37";"Carthage";"35.4069";"-79.4254"
"28328";"NC";"37";"Clinton";"35.0458";"-78.3387"
"28329";"NC";"37";"Clinton";"35.0021";"-78.3309"
"28332";"NC";"37";"Dublin";"34.6518";"-78.7193"
"28333";"NC";"37";"Dudley";"35.2939";"-77.9967"
"28334";"NC";"37";"Dunn";"35.2651";"-78.5888"
"28335";"NC";"37";"Dunn";"35.31";"-78.61"
"28337";"NC";"37";"Elizabethtown";"34.6516";"-78.5434"
"28338";"NC";"37";"Ellerbe";"35.1101";"-79.7624"
"28339";"NC";"37";"Erwin";"35.3095";"-78.7136"
"28340";"NC";"37";"Fairmont";"34.4872";"-79.1323"
"28341";"NC";"37";"Faison";"35.1387";"-78.1792"
"28342";"NC";"37";"Falcon";"35.1873";"-78.6541"
"28343";"NC";"37";"Gibson";"34.7575";"-79.5941"
"28344";"NC";"37";"Godwin";"35.1708";"-78.6228"
"28345";"NC";"37";"Hamlet";"34.8844";"-79.6727"
"28347";"NC";"37";"Hoffman";"35.0393";"-79.5716"
"28348";"NC";"37";"Hope Mills";"34.9156";"-78.9175"
"28349";"NC";"37";"Kenansville";"34.9812";"-77.9053"
"28351";"NC";"37";"Laurel Hill";"34.833";"-79.5828"
"28352";"NC";"37";"Laurinburg";"34.7776";"-79.4479"
"28353";"NC";"37";"Laurinburg";"34.77";"-79.46"
"28356";"NC";"37";"Linden";"35.2312";"-78.8043"
"28357";"NC";"37";"Lumber Bridge";"34.9103";"-79.0984"
"28358";"NC";"37";"Lumberton";"34.6022";"-78.9515"
"28359";"NC";"37";"Lumberton";"34.62";"-79"
"28360";"NC";"37";"Lumberton";"34.6582";"-79.0871"
"28362";"NC";"37";"Marietta";"34.3704";"-79.128"
"28363";"NC";"37";"Marston";"34.9601";"-79.5379"
"28364";"NC";"37";"Maxton";"34.7221";"-79.3128"
"28365";"NC";"37";"Mount Olive";"35.1686";"-78.0424"
"28366";"NC";"37";"Newton Grove";"35.2433";"-78.3615"
"28367";"NC";"37";"Norman";"35.1745";"-79.7281"
"28369";"NC";"37";"Orrum";"34.4312";"-78.9967"
"28370";"NC";"37";"Pinehurst";"35.1995";"-79.4706"
"28371";"NC";"37";"Parkton";"34.9119";"-78.9967"
"28372";"NC";"37";"Pembroke";"34.71";"-79.1774"
"28373";"NC";"37";"Pinebluff";"35.077";"-79.5041"
"28374";"NC";"37";"Pinehurst";"35.2036";"-79.4591"
"28375";"NC";"37";"Proctorville";"34.4759";"-79.0309"
"28376";"NC";"37";"Raeford";"35.0432";"-79.2451"
"28377";"NC";"37";"Red Springs";"34.8927";"-79.2677"
"28378";"NC";"37";"Rex";"34.8529";"-79.044"
"28379";"NC";"37";"Rockingham";"34.9395";"-79.8073"
"28380";"NC";"37";"Rockingham";"34.94";"-79.77"
"28382";"NC";"37";"Roseboro";"34.9089";"-78.4979"
"28383";"NC";"37";"Rowland";"34.5869";"-79.2677"
"28384";"NC";"37";"Saint Pauls";"34.7769";"-78.9515"
"28385";"NC";"37";"Salemburg";"35.0492";"-78.4866"
"28386";"NC";"37";"Shannon";"34.8469";"-79.121"
"28387";"NC";"37";"Southern Pines";"35.1759";"-79.3916"
"28388";"NC";"37";"Southern Pines";"35.17";"-79.39"
"28390";"NC";"37";"Spring Lake";"35.2242";"-78.9628"
"28391";"NC";"37";"Stedman";"35.0251";"-78.6909"
